LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source
295,Jun,23,23:30:05,combo,sshd(pam_unix),26190.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
296,Jun,24,04:05:34,combo,su(pam_unix),26938.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
297,Jun,24,04:05:35,combo,su(pam_unix),26938.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k
298,Jun,24,04:05:35,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k
299,Jun,24,04:11:12,combo,su(pam_unix),27311.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
300,Jun,24,04:11:12,combo,su(pam_unix),27311.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k
301,Jun,24,18:55:11,combo,ftpd,28568.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
302,Jun,24,18:55:11,combo,ftpd,28566.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
303,Jun,24,18:55:11,combo,ftpd,28562.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
304,Jun,24,18:55:11,combo,ftpd,28563.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
305,Jun,24,18:55:11,combo,ftpd,28565.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
306,Jun,24,18:55:11,combo,ftpd,28564.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
307,Jun,24,18:55:11,combo,ftpd,28567.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
308,Jun,24,18:55:18,combo,ftpd,28570.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
309,Jun,24,18:55:18,combo,ftpd,28571.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
310,Jun,24,18:55:18,combo,ftpd,28569.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
311,Jun,24,18:55:18,combo,ftpd,28572.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
312,Jun,24,18:55:18,combo,ftpd,28574.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
313,Jun,24,18:55:18,combo,ftpd,28573.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
314,Jun,25,04:04:25,combo,su(pam_unix),29690.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
315,Jun,25,04:04:25,combo,su(pam_unix),29690.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k
316,Jun,25,04:04:26,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k
317,Jun,25,04:10:34,combo,su(pam_unix),30934.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
318,Jun,25,04:10:35,combo,su(pam_unix),30934.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k
319,Jun,25,04:41:49,combo,sshd(pam_unix),31031.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
320,Jun,25,04:41:49,combo,sshd(pam_unix),31031.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
321,Jun,25,04:41:49,combo,sshd(pam_unix),31035.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
322,Jun,25,04:41:49,combo,sshd(pam_unix),31035.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
323,Jun,25,04:41:49,combo,sshd(pam_unix),31034.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
324,Jun,25,04:41:49,combo,sshd(pam_unix),31034.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
325,Jun,25,04:41:49,combo,sshd(pam_unix),31036.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
326,Jun,25,04:41:49,combo,sshd(pam_unix),31036.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
327,Jun,25,04:41:51,combo,sshd(pam_unix),31025.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
328,Jun,25,04:41:51,combo,sshd(pam_unix),31025.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
329,Jun,25,04:41:51,combo,sshd(pam_unix),31028.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
330,Jun,25,04:41:51,combo,sshd(pam_unix),31028.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
331,Jun,25,04:41:51,combo,sshd(pam_unix),31020.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
332,Jun,25,04:41:51,combo,sshd(pam_unix),31020.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
333,Jun,25,04:41:51,combo,sshd(pam_unix),31027.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
334,Jun,25,04:41:51,combo,sshd(pam_unix),31027.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
335,Jun,25,04:41:51,combo,sshd(pam_unix),31021.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
336,Jun,25,04:41:51,combo,sshd(pam_unix),31021.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
337,Jun,25,04:41:51,combo,sshd(pam_unix),31024.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
338,Jun,25,04:41:51,combo,sshd(pam_unix),31024.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
339,Jun,25,09:20:24,combo,ftpd,31475.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
340,Jun,25,09:20:24,combo,ftpd,31477.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
341,Jun,25,09:20:24,combo,ftpd,31474.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
342,Jun,25,09:20:24,combo,ftpd,31476.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
343,Jun,25,09:20:24,combo,ftpd,31473.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
344,Jun,25,09:20:24,combo,ftpd,31467.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
345,Jun,25,09:20:24,combo,ftpd,31470.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
346,Jun,25,09:20:24,combo,ftpd,31465.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
347,Jun,25,09:20:24,combo,ftpd,31472.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
348,Jun,25,09:20:24,combo,ftpd,31468.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
349,Jun,25,09:20:24,combo,ftpd,31463.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
350,Jun,25,09:20:24,combo,ftpd,31471.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
351,Jun,25,09:20:24,combo,ftpd,31469.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
352,Jun,25,09:20:24,combo,ftpd,31462.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
353,Jun,25,09:20:24,combo,ftpd,31464.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
354,Jun,25,09:20:24,combo,ftpd,31466.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
355,Jun,25,09:20:24,combo,ftpd,31461.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
356,Jun,25,09:20:24,combo,ftpd,31460.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
357,Jun,25,19:25:30,combo,ftpd,32328.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
358,Jun,25,19:25:30,combo,ftpd,32329.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
359,Jun,25,19:25:30,combo,ftpd,32324.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
360,Jun,25,19:25:30,combo,ftpd,32326.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
361,Jun,25,19:25:30,combo,ftpd,32323.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
362,Jun,25,19:25:30,combo,ftpd,32327.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
363,Jun,25,19:25:30,combo,ftpd,32325.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
364,Jun,25,19:25:30,combo,ftpd,32331.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
365,Jun,25,19:25:30,combo,ftpd,32330.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
366,Jun,25,19:25:31,combo,ftpd,32333.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
367,Jun,25,19:25:31,combo,ftpd,32332.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
368,Jun,25,19:25:31,combo,ftpd,32334.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
369,Jun,25,19:25:34,combo,ftpd,32335.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
370,Jun,26,04:04:17,combo,su(pam_unix),945.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
371,Jun,26,04:04:17,combo,su(pam_unix),945.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k
372,Jun,26,04:04:19,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded,0,normal,Linux_2k
373,Jun,26,04:04:24,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded,0,normal,Linux_2k
374,Jun,26,04:04:31,combo,syslogd 1.4.1,,restart.,E90,restart.,0,normal,Linux_2k
375,Jun,26,04:04:31,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k
376,Jun,26,04:10:02,combo,su(pam_unix),1546.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
377,Jun,26,04:10:04,combo,su(pam_unix),1546.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k
378,Jun,27,04:02:47,combo,su(pam_unix),7031.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
379,Jun,27,04:02:48,combo,su(pam_unix),7031.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k
380,Jun,27,04:02:49,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k
381,Jun,27,04:08:56,combo,su(pam_unix),8269.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
382,Jun,27,04:08:57,combo,su(pam_unix),8269.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k
383,Jun,27,08:05:37,combo,sshd(pam_unix),8660.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
384,Jun,27,08:05:39,combo,sshd(pam_unix),8664.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
385,Jun,27,08:05:39,combo,sshd(pam_unix),8663.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
386,Jun,27,08:05:39,combo,sshd(pam_unix),8662.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
387,Jun,27,08:05:39,combo,sshd(pam_unix),8661.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
388,Jun,28,04:03:15,combo,su(pam_unix),10735.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
389,Jun,28,04:03:16,combo,su(pam_unix),10735.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k
390,Jun,28,04:03:17,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k
391,Jun,28,04:09:00,combo,su(pam_unix),11106.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
392,Jun,28,04:09:01,combo,su(pam_unix),11106.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k
393,Jun,28,08:10:24,combo,sshd(pam_unix),11513.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
394,Jun,28,08:10:24,combo,sshd(pam_unix),11517.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
395,Jun,28,08:10:24,combo,sshd(pam_unix),11521.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
396,Jun,28,08:10:24,combo,sshd(pam_unix),11510.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
397,Jun,28,08:10:25,combo,sshd(pam_unix),11519.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
398,Jun,28,08:10:26,combo,sshd(pam_unix),11514.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
399,Jun,28,08:10:28,combo,sshd(pam_unix),11512.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
400,Jun,28,08:10:29,combo,sshd(pam_unix),11509.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
401,Jun,28,08:10:30,combo,sshd(pam_unix),11515.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
402,Jun,28,20:58:46,combo,sshd(pam_unix),12665.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
403,Jun,28,20:58:46,combo,sshd(pam_unix),12666.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
404,Jun,28,20:58:47,combo,sshd(pam_unix),12669.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
405,Jun,28,20:58:50,combo,sshd(pam_unix),12671.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
406,Jun,28,20:58:52,combo,sshd(pam_unix),12673.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
407,Jun,28,20:58:53,combo,sshd(pam_unix),12675.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
408,Jun,28,20:58:53,combo,sshd(pam_unix),12677.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
409,Jun,28,20:58:55,combo,sshd(pam_unix),12679.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
410,Jun,28,20:58:55,combo,sshd(pam_unix),12681.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
411,Jun,28,20:58:55,combo,sshd(pam_unix),12680.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k
412,Jun,28,21:42:46,combo,sshd(pam_unix),12756.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
413,Jun,28,21:42:46,combo,sshd(pam_unix),12756.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
414,Jun,28,21:42:46,combo,sshd(pam_unix),12753.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
415,Jun,28,21:42:46,combo,sshd(pam_unix),12753.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
416,Jun,28,21:42:46,combo,sshd(pam_unix),12752.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
417,Jun,28,21:42:46,combo,sshd(pam_unix),12752.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
418,Jun,28,21:42:46,combo,sshd(pam_unix),12755.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
419,Jun,28,21:42:46,combo,sshd(pam_unix),12755.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
420,Jun,28,21:42:46,combo,sshd(pam_unix),12754.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
421,Jun,28,21:42:46,combo,sshd(pam_unix),12754.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.115.206.155,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
422,Jun,29,03:22:22,combo,ftpd,13262.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
423,Jun,29,03:22:22,combo,ftpd,13257.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
424,Jun,29,03:22:22,combo,ftpd,13261.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
425,Jun,29,03:22:22,combo,ftpd,13250.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
426,Jun,29,03:22:22,combo,ftpd,13252.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
427,Jun,29,03:22:22,combo,ftpd,13260.0,connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
