LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
325,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,242,935
326,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,243,935
320,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,244,935
328,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,245,935
329,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,246,935
331,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,247,935
330,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,248,935
332,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,249,935
327,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,250,935
319,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,251,935
307,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,252,935
317,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,253,935
316,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,254,935
315,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,255,935
314,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,256,935
313,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,257,935
312,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,258,935
311,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,259,935
310,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,260,935
309,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,261,935
308,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,262,935
306,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,263,935
333,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,264,935
305,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,265,935
318,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,266,935
334,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,267,935
361,2016-09-28,04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB2656356~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,268,935
336,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,269,935
304,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,270,935
365,2016-09-28,04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3115858~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,271,935
364,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4286873840 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,272,935
363,2016-09-28,04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3108664~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,273,935
362,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4286853838 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,274,935
360,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4286503818 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,275,935
359,2016-09-28,04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3121255~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>",1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,276,935
358,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4285113739 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,277,935
357,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4281313522 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,278,935
356,2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E21,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,279,935
355,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280633484 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,280,935
354,2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E21,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,281,935
353,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280633483 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,282,935
352,2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E21,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,283,935
351,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280623482 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,284,935
350,2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E21,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,285,935
349,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280613483 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,286,935
348,2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E21,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,287,935
347,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280613482 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,288,935
346,2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E21,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,289,935
345,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280603481 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,290,935
344,2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E21,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,291,935
343,2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280593480 initialized by client WindowsUpdateAgent.,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,292,935
342,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,293,935
341,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,294,935
340,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,295,935
339,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,296,935
338,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,297,935
337,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,298,935
335,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,299,935
303,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,300,935
258,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,301,935
301,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,302,935
267,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,303,935
266,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,304,935
265,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,305,935
264,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,306,935
263,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,307,935
262,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,308,935
261,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,309,935
260,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,310,935
259,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,311,935
257,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,312,935
256,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,313,935
255,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,314,935
254,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,315,935
268,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,316,935
253,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,317,935
251,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,318,935
250,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,319,935
249,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,320,935
248,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,321,935
247,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,322,935
246,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,323,935
245,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,324,935
244,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,325,935
242,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,326,935
241,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],1,security_anomaly,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,327,935
240,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,328,935
239,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,0,normal,Windows_2k,2016-09-28 04:30:33.000,2016-09-28 04:30:33,4,2,28,9,0,0,1,0.0,329,935
