LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
585,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,511,1098
586,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,512,1098
587,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,513,1098
588,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,514,1098
589,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 643,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,515,1098
590,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 16.0 (TID 643),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,516,1098
591,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 657,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,517,1098
592,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 16.0 (TID 657),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,518,1098
593,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 671,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,519,1098
584,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = 18, init = 24, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,520,1098
619,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 17.0 (TID 692),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,521,1098
659,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 27 took 10 ms,E20,Reading broadcast variable <*> took <*> ms,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,522,1098
621,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 17.0 (TID 706),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,523,1098
646,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,524,1098
647,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 722,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,525,1098
648,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 18.0 (TID 722),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,526,1098
649,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 736,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,527,1098
650,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 18.0 (TID 736),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,528,1098
651,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 750,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,529,1098
652,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 18.0 (TID 750),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,530,1098
653,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 758,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,531,1098
654,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 18.0 (TID 758),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,532,1098
645,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,533,1098
655,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 27,E29,Started reading broadcast variable <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,534,1098
657,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 18.0 (TID 759),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,535,1098
658,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27_piece0 stored as bytes in memory (estimated size 5.4 KB, free 395.0 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,536,1098
660,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_27 stored as values in memory (estimated size 9.2 KB, free 404.2 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,537,1098
661,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,538,1098
662,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,539,1098
663,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,540,1098
664,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,541,1098
665,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,542,1098
573,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -95, init = 135, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,543,1098
656,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 759,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,544,1098
620,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 706,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,545,1098
644,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,546,1098
642,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,547,1098
622,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 716,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,548,1098
623,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 17.0 (TID 716),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,549,1098
624,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 718,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,550,1098
625,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 26,E29,Started reading broadcast variable <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,551,1098
626,17/06/09,20:10:55,INFO,executor.Executor,Running task 3.0 in stage 17.0 (TID 718),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,552,1098
627,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 719,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,553,1098
628,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 17.0 (TID 719),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,554,1098
629,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,555,1098
630,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 26 took 10 ms,E20,Reading broadcast variable <*> took <*> ms,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,556,1098
643,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,557,1098
631,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,558,1098
633,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,559,1098
634,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,560,1098
635,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,561,1098
636,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,562,1098
637,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -69, init = 110, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,563,1098
638,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -71, init = 110, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,564,1098
639,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -73, init = 111, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,565,1098
640,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 44, boot = -72, init = 115, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,566,1098
641,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -71, init = 112, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,567,1098
632,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,568,1098
572,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -99, init = 139, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,569,1098
508,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -73, init = 114, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,570,1098
570,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -96, init = 135, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,571,1098
501,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,572,1098
502,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,573,1098
503,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,574,1098
504,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,575,1098
505,17/06/09,20:10:55,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,576,1098
506,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -76, init = 114, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,577,1098
507,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 42, boot = -73, init = 114, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,578,1098
509,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -67, init = 107, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,579,1098
510,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -74, init = 113, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,580,1098
500,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_22 stored as values in memory (estimated size 9.6 KB, free 418.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,581,1098
511,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,582,1098
513,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,583,1098
514,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,584,1098
515,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,585,1098
516,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 562,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,586,1098
517,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 14.0 (TID 562),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,587,1098
518,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 576,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,588,1098
519,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 14.0 (TID 576),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,589,1098
520,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 590,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,590,1098
521,17/06/09,20:10:55,INFO,executor.Executor,Running task 2.0 in stage 14.0 (TID 590),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,591,1098
512,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,592,1098
522,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 23,E29,Started reading broadcast variable <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,593,1098
499,17/06/09,20:10:55,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 22 took 11 ms,E20,Reading broadcast variable <*> took <*> ms,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,594,1098
497,17/06/09,20:10:55,INFO,executor.Executor,Running task 4.0 in stage 13.0 (TID 559),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,595,1098
571,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 41, boot = -98, init = 139, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,596,1098
477,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 37, boot = -162, init = 199, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,597,1098
479,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 39, boot = -157, init = 196, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,598,1098
480,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 38, boot = -146, init = 184, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,599,1098
481,17/06/09,20:10:55,INFO,python.PythonRunner,"Times: total = 40, boot = -156, init = 196, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,600,1098
482,17/06/09,20:10:55,INFO,executor.Executor,Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,601,1098
483,17/06/09,20:10:55,INFO,executor.Executor,Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,602,1098
484,17/06/09,20:10:55,INFO,executor.Executor,Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,603,1098
485,17/06/09,20:10:55,INFO,executor.Executor,Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,604,1098
498,17/06/09,20:10:55,INFO,storage.MemoryStore,"Block broadcast_22_piece0 stored as bytes in memory (estimated size 5.8 KB, free 409.0 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,605,1098
486,17/06/09,20:10:55,INFO,executor.Executor,Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,606,1098
488,17/06/09,20:10:55,INFO,executor.Executor,Running task 0.0 in stage 13.0 (TID 528),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,607,1098
489,17/06/09,20:10:55,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 542,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,608,1098
490,17/06/09,20:10:55,INFO,executor.Executor,Running task 1.0 in stage 13.0 (TID 542),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:55.000,2017-06-09 20:10:55,20,4,9,6,0,0,0,0.0,609,1098
