LineId,Time,Program,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1545,07.26 17:39:34,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 17:39:34.000,2025-07-26 17:39:34,17,5,26,7,1,1,0,182.0,571,1
1546,07.26 17:40:10,chrome.exe *64,lh3.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 17:40:10.000,2025-07-26 17:40:10,17,5,26,7,1,1,0,36.0,572,3
1548,07.26 17:40:22,chrome.exe *64,"www.gstatic.com:443 close, 461 bytes sent, 4784 bytes (4.67 KB) received, lifetime 00:12",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:40:22.000,2025-07-26 17:40:22,17,5,26,7,1,1,0,12.0,573,3
1547,07.26 17:40:22,chrome.exe *64,"www.gstatic.com:443 close, 461 bytes sent, 4784 bytes (4.67 KB) received, lifetime 00:12",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:40:22.000,2025-07-26 17:40:22,17,5,26,7,1,1,0,0.0,574,3
1549,07.26 17:41:54,chrome.exe *64,"fonts.gstatic.com:443 close, 461 bytes sent, 4786 bytes (4.67 KB) received, lifetime 01:03",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:41:54.000,2025-07-26 17:41:54,17,5,26,7,1,1,0,92.0,575,3
1550,07.26 17:41:54,chrome.exe *64,"engine.adzerk.net:443 close, 0 bytes sent, 0 bytes received, lifetime 01:00",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:41:54.000,2025-07-26 17:41:54,17,5,26,7,1,1,0,0.0,576,3
1551,07.26 17:41:57,chrome.exe *64,"engine.adzerk.net:443 close, 2508 bytes (2.44 KB) sent, 7073 bytes (6.90 KB) received, lifetime 01:03",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:41:57.000,2025-07-26 17:41:57,17,5,26,7,1,1,0,3.0,577,3
1552,07.26 17:44:25,chrome.exe *64,"clients6.google.com:443 close, 6703 bytes (6.54 KB) sent, 5167 bytes (5.04 KB) received, lifetime 10:52",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:44:25.000,2025-07-26 17:44:25,17,5,26,7,1,1,0,148.0,578,1
1553,07.26 17:45:21,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:39",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:45:21.000,2025-07-26 17:45:21,17,5,26,7,1,1,0,56.0,579,2
1554,07.26 17:45:58,chrome.exe *64,"www.evernote.com:443 close, 7238 bytes (7.06 KB) sent, 12813 bytes (12.5 KB) received, lifetime 05:46",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:45:58.000,2025-07-26 17:45:58,17,5,26,7,1,1,0,37.0,580,2
1555,07.26 17:46:17,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 17:46:17.000,2025-07-26 17:46:17,17,5,26,7,1,1,0,19.0,581,4
1556,07.26 17:46:30,chrome.exe *64,"googleads.g.doubleclick.net:443 close, 749 bytes sent, 229 bytes received, lifetime 00:11",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:46:30.000,2025-07-26 17:46:30,17,5,26,7,1,1,0,13.0,582,4
1557,07.26 17:46:44,chrome.exe *64,"pubads.g.doubleclick.net:443 close, 476 bytes sent, 4417 bytes (4.31 KB) received, lifetime 00:23",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:46:44.000,2025-07-26 17:46:44,17,5,26,7,1,1,0,14.0,583,4
1558,07.26 17:46:45,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 17:46:45.000,2025-07-26 17:46:45,17,5,26,7,1,1,0,1.0,584,4
1559,07.26 17:47:56,chrome.exe *64,"engine.adzerk.net:443 close, 2419 bytes (2.36 KB) sent, 4742 bytes (4.63 KB) received, lifetime 01:07",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:47:56.000,2025-07-26 17:47:56,17,5,26,7,1,1,0,71.0,585,1
1560,07.26 17:49:26,WeChat.exe,"short.weixin.qq.com:80 close, 357 bytes sent, 484 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:49:26.000,2025-07-26 17:49:26,17,5,26,7,1,1,0,90.0,586,1
1561,07.26 17:50:46,chrome.exe *64,"ogs.google.com:443 close, 2476 bytes (2.41 KB) sent, 2643 bytes (2.58 KB) received, lifetime 04:28",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:50:46.000,2025-07-26 17:50:46,17,5,26,7,1,1,0,80.0,587,1
1562,07.26 17:51:56,chrome.exe *64,"sb.scorecardresearch.com:443 close, 3818 bytes (3.72 KB) sent, 6276 bytes (6.12 KB) received, lifetime 11:02",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:51:56.000,2025-07-26 17:51:56,17,5,26,7,1,1,0,70.0,588,1
1563,07.26 17:52:05,Dropbox.exe,"client-cf.dropbox.com:443 close, 3460 bytes (3.37 KB) sent, 5211 bytes (5.08 KB) received, lifetime 01:04",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 17:52:05.000,2025-07-26 17:52:05,17,5,26,7,1,1,0,9.0,589,1
1564,07.26 17:55:33,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 17:55:33.000,2025-07-26 17:55:33,17,5,26,7,1,1,0,208.0,590,1
1565,07.26 17:57:54,WeChat.exe,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 17:57:54.000,2025-07-26 17:57:54,17,5,26,7,1,1,0,141.0,591,1
1566,07.26 18:02:20,WeChat.exe,"short.weixin.qq.com:80 close, 409 bytes sent, 161 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:02:20.000,2025-07-26 18:02:20,18,5,26,7,1,0,0,266.0,592,1
1567,07.26 18:04:49,chrome.exe *64,c.trello.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:04:49.000,2025-07-26 18:04:49,18,5,26,7,1,0,0,149.0,593,4
1568,07.26 18:04:49,chrome.exe *64,secure.quantserve.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:04:49.000,2025-07-26 18:04:49,18,5,26,7,1,0,0,0.0,594,4
1569,07.26 18:04:50,chrome.exe *64,trello.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:04:50.000,2025-07-26 18:04:50,18,5,26,7,1,0,0,1.0,595,4
1570,07.26 18:04:54,SogouCloud.exe,"security.ie.sogou.com:80 close, 735 bytes sent, 184 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:04:54.000,2025-07-26 18:04:54,18,5,26,7,1,0,0,4.0,596,4
1571,07.26 18:05:01,chrome.exe *64,"c.trello.com:443 close, 326 bytes sent, 5710 bytes (5.57 KB) received, lifetime 00:12",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:05:01.000,2025-07-26 18:05:01,18,5,26,7,1,0,0,7.0,597,9
1572,07.26 18:05:01,chrome.exe *64,"www.google.com.hk:443 close, 734 bytes sent, 229 bytes received, lifetime 00:12",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:05:01.000,2025-07-26 18:05:01,18,5,26,7,1,0,0,0.0,598,9
1573,07.26 18:05:01,SogouCloud.exe,security.ie.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:05:01.000,2025-07-26 18:05:01,18,5,26,7,1,0,0,0.0,599,9
1574,07.26 18:05:22,chrome.exe *64,"play.google.com:443 close, 2130 bytes (2.08 KB) sent, 1009 bytes received, lifetime 03:24",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:05:22.000,2025-07-26 18:05:22,18,5,26,7,1,0,0,21.0,600,9
1575,07.26 18:05:22,chrome.exe *64,"f-log-extension.grammarly.io:443 close, 1363 bytes (1.33 KB) sent, 3549 bytes (3.46 KB) received, lifetime 00:33",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:05:22.000,2025-07-26 18:05:22,18,5,26,7,1,0,0,0.0,601,9
1576,07.26 18:05:22,chrome.exe *64,"clients4.google.com:443 close, 7063 bytes (6.89 KB) sent, 15399 bytes (15.0 KB) received, lifetime 00:21",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:05:22.000,2025-07-26 18:05:22,18,5,26,7,1,0,0,0.0,602,9
1578,07.26 18:05:24,chrome.exe *64,"qa.sockets.stackexchange.com:443 close, 1603 bytes (1.56 KB) sent, 527 bytes received, lifetime 22:32",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:05:24.000,2025-07-26 18:05:24,18,5,26,7,1,0,0,2.0,603,9
1577,07.26 18:05:24,chrome.exe *64,"trello.com:443 close, 2168 bytes (2.11 KB) sent, 605 bytes received, lifetime 00:34",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:05:24.000,2025-07-26 18:05:24,18,5,26,7,1,0,0,0.0,604,9
1579,07.26 18:05:25,WeChat.exe,203.205.151.204:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,1,security_anomaly,Proxifier_2k,2025-07-26 18:05:25.000,2025-07-26 18:05:25,18,5,26,7,1,0,0,1.0,605,9
1582,07.26 18:55:22,WeChat.exe,101.226.211.46:8080 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,1,security_anomaly,Proxifier_2k,2025-07-26 18:55:22.000,2025-07-26 18:55:22,18,5,26,7,1,0,0,2997.0,606,11
1581,07.26 18:55:22,WeChat.exe,120.204.0.139:8080 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,1,security_anomaly,Proxifier_2k,2025-07-26 18:55:22.000,2025-07-26 18:55:22,18,5,26,7,1,0,0,0.0,607,11
1580,07.26 18:55:22,SogouCloud.exe,get.sogou.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*>:<*> error : Could not connect to proxy <*>:<*> - Could not resolve <*> error <*>,1,security_anomaly,Proxifier_2k,2025-07-26 18:55:22.000,2025-07-26 18:55:22,18,5,26,7,1,0,0,0.0,608,11
1583,07.26 18:55:23,WeChat.exe,"short.weixin.qq.com:80 close, 484 bytes sent, 30152 bytes (29.4 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:55:23.000,2025-07-26 18:55:23,18,5,26,7,1,0,0,1.0,609,11
1584,07.26 18:55:23,SGTool.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:55:23.000,2025-07-26 18:55:23,18,5,26,7,1,0,0,0.0,610,11
1585,07.26 18:55:36,chrome.exe *64,s.youtube.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:55:36.000,2025-07-26 18:55:36,18,5,26,7,1,0,0,13.0,611,11
1586,07.26 18:55:37,chrome.exe *64,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:55:37.000,2025-07-26 18:55:37,18,5,26,7,1,0,0,1.0,612,11
1587,07.26 18:55:37,chrome.exe *64,"lh6.googleusercontent.com:443 close, 471 bytes sent, 4693 bytes (4.58 KB) received, lifetime 00:10",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:55:37.000,2025-07-26 18:55:37,18,5,26,7,1,0,0,0.0,613,11
1588,07.26 18:55:37,chrome.exe *64,"ssl.gstatic.com:443 close, 461 bytes sent, 4786 bytes (4.67 KB) received, lifetime 00:10",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:55:37.000,2025-07-26 18:55:37,18,5,26,7,1,0,0,0.0,614,11
1589,07.26 18:55:48,chrome.exe *64,"www.gstatic.com:443 close, 461 bytes sent, 4785 bytes (4.67 KB) received, lifetime 00:12",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:55:48.000,2025-07-26 18:55:48,18,5,26,7,1,0,0,11.0,615,11
1590,07.26 18:55:54,SGTool.exe,"ping.pinyin.sogou.com:80 close, 561 bytes sent, 166 bytes received, lifetime 00:30",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:55:54.000,2025-07-26 18:55:54,18,5,26,7,1,0,0,6.0,616,11
1591,07.26 18:56:11,chrome.exe *64,"fonts.gstatic.com:443 close, 463 bytes sent, 4786 bytes (4.67 KB) received, lifetime 00:33",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:56:11.000,2025-07-26 18:56:11,18,5,26,7,1,0,0,17.0,617,4
1592,07.26 18:56:11,chrome.exe *64,"securepubads.g.doubleclick.net:443 close, 476 bytes sent, 4417 bytes (4.31 KB) received, lifetime 00:33",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:56:11.000,2025-07-26 18:56:11,18,5,26,7,1,0,0,0.0,618,4
1594,07.26 18:56:29,chrome.exe *64,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:56:29.000,2025-07-26 18:56:29,18,5,26,7,1,0,0,18.0,619,4
1593,07.26 18:56:29,chrome.exe *64,r1---sn-i3beln7k.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:56:29.000,2025-07-26 18:56:29,18,5,26,7,1,0,0,0.0,620,4
1595,07.26 18:57:01,chrome.exe *64,r3---sn-i3b7kn7r.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:57:01.000,2025-07-26 18:57:01,18,5,26,7,1,0,0,32.0,621,4
1596,07.26 18:57:03,chrome.exe *64,odr.mookie1.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:57:03.000,2025-07-26 18:57:03,18,5,26,7,1,0,0,2.0,622,4
1597,07.26 18:57:15,chrome.exe *64,"d.agkn.com:443 close, 324 bytes sent, 2764 bytes (2.69 KB) received, lifetime 00:12",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:57:15.000,2025-07-26 18:57:15,18,5,26,7,1,0,0,12.0,623,4
1598,07.26 18:57:23,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:57:23.000,2025-07-26 18:57:23,18,5,26,7,1,0,0,8.0,624,4
1599,07.26 18:58:17,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:58:17.000,2025-07-26 18:58:17,18,5,26,7,1,0,0,54.0,625,2
1600,07.26 18:58:45,Dropbox.exe,"log.getdropbox.com:80 close, 739 bytes sent, 404 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:58:45.000,2025-07-26 18:58:45,18,5,26,7,1,0,0,28.0,626,2
1601,07.26 18:59:41,WeChat.exe,203.205.151.204:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:59:41.000,2025-07-26 18:59:41,18,5,26,7,1,0,0,56.0,627,3
1602,07.26 18:59:43,WeChat.exe,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 18:59:43.000,2025-07-26 18:59:43,18,5,26,7,1,0,0,2.0,628,3
1603,07.26 18:59:43,chrome.exe *64,"hangouts.google.com:443 close, 13281 bytes (12.9 KB) sent, 19539 bytes (19.0 KB) received, lifetime 04:17",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 18:59:43.000,2025-07-26 18:59:43,18,5,26,7,1,0,0,0.0,629,3
1604,07.26 19:00:18,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:18.000,2025-07-26 19:00:18,19,5,26,7,1,0,0,35.0,630,21
1605,07.26 19:00:32,WeChat.exe,203.205.150.89:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:32.000,2025-07-26 19:00:32,19,5,26,7,1,0,0,14.0,631,21
1607,07.26 19:00:47,tencentdl.exe,pdlxf-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:47.000,2025-07-26 19:00:47,19,5,26,7,1,0,0,15.0,632,21
1606,07.26 19:00:47,tencentdl.exe,xf-com-update-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:47.000,2025-07-26 19:00:47,19,5,26,7,1,0,0,0.0,633,21
1617,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,5.0,634,21
1618,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,635,21
1616,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,636,21
1620,07.26 19:00:52,tencentdl.exe,"puui.qpic.cn:80 close, 379 bytes sent, 9409 bytes (9.18 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,637,21
1621,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,638,21
1619,07.26 19:00:52,tencentdl.exe,"puui.qpic.cn:80 close, 384 bytes sent, 8537 bytes (8.33 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,639,21
1615,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,640,21
1613,07.26 19:00:52,tencentdl.exe,"puui.qpic.cn:80 close, 379 bytes sent, 7852 bytes (7.66 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,641,21
1612,07.26 19:00:52,tencentdl.exe,"fs-conn-doctor.qq.com:443 close, 184 bytes sent, 134 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,642,21
1611,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,643,21
1610,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,644,21
1609,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,645,21
1608,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,646,21
1614,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:00:52.000,2025-07-26 19:00:52,19,5,26,7,1,0,0,0.0,647,21
1622,07.26 19:00:53,tencentdl.exe,"puui.qpic.cn:80 close, 379 bytes sent, 6983 bytes (6.81 KB) received, lifetime 00:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 19:00:53.000,2025-07-26 19:00:53,19,5,26,7,1,0,0,1.0,648,21
1623,07.26 19:00:53,tencentdl.exe,"puui.qpic.cn:80 close, 384 bytes sent, 8601 bytes (8.39 KB) received, lifetime 00:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 19:00:53.000,2025-07-26 19:00:53,19,5,26,7,1,0,0,0.0,649,21
1624,07.26 19:00:53,tencentdl.exe,"fs-conn-doctor.qq.com:443 close, 184 bytes sent, 134 bytes received, lifetime 00:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-26 19:00:53.000,2025-07-26 19:00:53,19,5,26,7,1,0,0,0.0,650,21
1625,07.26 19:01:00,QQPlayer.exe,btrace.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-26 19:01:00.000,2025-07-26 19:01:00,19,5,26,7,1,0,0,7.0,651,6
